"scientific_name";"SampleID";"url";"image_url";"quality_grade";"observed_on";"year";"latitude";"longitude";"positional_accuracy";"place_guess";"user_login";"flora"
"Isodontia mexicana";94306371;"https://www.inaturalist.org/observations/94306371";"https://inaturalist-open-data.s3.amazonaws.com/photos/156425893/original.jpg";"research";"2021-09-09";2021;41.2752319876;2.0653090288;2;"Barcelona, España";"javixu";"k-southwestern-europe"
"Isodontia mexicana";94200217;"https://www.inaturalist.org/observations/94200217";"https://inaturalist-open-data.s3.amazonaws.com/photos/156237656/original.jpeg";"research";"2021-09-09";2021;41.7658522197;2.62616414;NA;"17452 Massanes, Girona, España";"pacoaguayo";"k-southwestern-europe"
"Isodontia mexicana";94270836;"https://www.inaturalist.org/observations/94270836";"https://inaturalist-open-data.s3.amazonaws.com/photos/156360352/original.jpeg";"research";"2021-09-09";2021;43.7605585908;-79.2584241114;3281;"West Highland Creek 02";"alankwok";"k-eastern-canada"
"Isodontia mexicana";94115903;"https://www.inaturalist.org/observations/94115903";"https://inaturalist-open-data.s3.amazonaws.com/photos/156083937/original.jpeg";"research";"2021-09-08";2021;50.1044283668;8.7146808207;8;"Sachsenhausen-Nord, Frankfurt am Main, Deutschland";"albissers_grund";"k-middle-europe"
"Isodontia mexicana";94962503;"https://www.inaturalist.org/observations/94962503";"https://static.inaturalist.org/photos/157589202/original.jpeg";"research";"2021-09-08";2021;42.0089350557;-74.1071859253;2;"West Hurley, NY, USA";"louc33";"k-northeastern-u-s-a"
"Isodontia mexicana";94721669;"https://www.inaturalist.org/observations/94721669";"https://inaturalist-open-data.s3.amazonaws.com/photos/157163302/original.jpeg";"research";"2021-09-08";2021;50.1248000039;8.6560283334;37;"Innenstadt II, Frankfurt am Main, Deutschland";"butia2017";"k-middle-europe"
"Isodontia mexicana";95110656;"https://www.inaturalist.org/observations/95110656";"https://inaturalist-open-data.s3.amazonaws.com/photos/157859130/original.jpeg";"research";"2021-09-07";2021;42.2828644;-83.3930660997;NA;"Wayne, MI 48184, USA";"cindilou";"k-northeastern-u-s-a"
"Isodontia mexicana";93986783;"https://www.inaturalist.org/observations/93986783";"https://inaturalist-open-data.s3.amazonaws.com/photos/155850920/original.jpeg";"research";"2021-09-07";2021;45.7849960325;8.9270553586;NA;"22070 Binago CO, Italia";"paolamcasale";"k-southeastern-europe"
"Isodontia mexicana";93973958;"https://www.inaturalist.org/observations/93973958";"https://static.inaturalist.org/photos/155827241/original.jpeg";"research";"2021-09-07";2021;46.8004342387;16.2293141708;17362;"Goričko";"moewenschiss";"k-southeastern-europe"
"Isodontia mexicana";94702275;"https://www.inaturalist.org/observations/94702275";"https://inaturalist-open-data.s3.amazonaws.com/photos/157129199/original.jpeg";"research";"2021-09-06";2021;42.9796183001;-71.9801954999;NA;"Hillsborough, New Hampshire, United States";"slamonde";"k-northeastern-u-s-a"
"Isodontia mexicana";93956810;"https://www.inaturalist.org/observations/93956810";"https://inaturalist-open-data.s3.amazonaws.com/photos/155796692/original.jpg";"research";"2021-09-06";2021;42.7070547131;-73.9729850808;4;"New York, US";"bdagley";"k-northeastern-u-s-a"
"Isodontia mexicana";94101609;"https://www.inaturalist.org/observations/94101609";"https://inaturalist-open-data.s3.amazonaws.com/photos/156059485/original.jpeg";"research";"2021-09-06";2021;43.313405012;-73.6645437777;300;"Glens Falls, NY 12801, USA";"erin-816";"k-northeastern-u-s-a"
"Isodontia mexicana";93932175;"https://www.inaturalist.org/observations/93932175";"https://static.inaturalist.org/photos/155749029/original.jpg";"research";"2021-09-06";2021;42.4524858765;-71.2470303345;300;"Lexington, MA, USA";"rosymaplemoths4";"k-northeastern-u-s-a"
"Isodontia mexicana";93984229;"https://www.inaturalist.org/observations/93984229";"https://inaturalist-open-data.s3.amazonaws.com/photos/155846102/original.jpg";"research";"2021-09-06";2021;33.0510611667;-96.7980883333;4;"Morning Glory Ln, Plano, TX, US";"nancykraut";"k-south-central-u-s-a"
"Isodontia mexicana";95148432;"https://www.inaturalist.org/observations/95148432";"https://inaturalist-open-data.s3.amazonaws.com/photos/157926609/original.jpeg";"research";"2021-09-06";2021;47.5981642059;18.9754103404;4;"Pilisborosjenő, 2097 Hungary";"xespok";"k-middle-europe"
"Isodontia mexicana";94064045;"https://www.inaturalist.org/observations/94064045";"https://inaturalist-open-data.s3.amazonaws.com/photos/155989367/original.jpg";"research";"2021-09-05";2021;38.882761418;-94.9680813136;4;"Kansas, US";"jeffwitters";"k-north-central-u-s-a"
"Isodontia mexicana";93738567;"https://www.inaturalist.org/observations/93738567";"https://static.inaturalist.org/photos/155403100/original.jpg";"research";"2021-09-05";2021;48.6994997875;2.5303524148;112;"Rue Alfred Hitchcock, Epinay-sous-Sénart, Île-de-France, FR";"dgauvry";"k-southwestern-europe"
"Isodontia mexicana";93735919;"https://www.inaturalist.org/observations/93735919";"https://inaturalist-open-data.s3.amazonaws.com/photos/155396609/original.jpg";"research";"2021-09-04";2021;43.7812451;-79.37655013;678;"Bayview Village, Toronto, ON, Canada";"marlene-d";"k-eastern-canada"
"Isodontia mexicana";94096690;"https://www.inaturalist.org/observations/94096690";"https://inaturalist-open-data.s3.amazonaws.com/photos/156050447/original.jpg";"research";"2021-09-04";2021;45.5956674709;-64.9507315737;4;"Albert County, NB, Canada";"nbdragonflyguy";"k-eastern-canada"
"Isodontia mexicana";93586186;"https://www.inaturalist.org/observations/93586186";"https://static.inaturalist.org/photos/155129836/original.jpg";"research";"2021-09-04";2021;38.9373666667;-74.9672783333;9;"Cape Island, Cape May Point, NJ, US";"mob-critters";"k-northeastern-u-s-a"
"Isodontia mexicana";93591573;"https://www.inaturalist.org/observations/93591573";"https://inaturalist-open-data.s3.amazonaws.com/photos/155138743/original.jpeg";"research";"2021-09-04";2021;50.7694650848;7.1875785291;5350;"Sankt Augustin";"swsankt";"k-middle-europe"
"Isodontia mexicana";93684506;"https://www.inaturalist.org/observations/93684506";"https://inaturalist-open-data.s3.amazonaws.com/photos/155309049/original.jpeg";"research";"2021-09-04";2021;50.3560375704;14.3503714353;8;"411 85 Horní Beřkovice, Česko";"koccenka";"k-middle-europe"
"Isodontia mexicana";93635676;"https://www.inaturalist.org/observations/93635676";"https://static.inaturalist.org/photos/155217483/original.jpeg";"research";"2021-09-04";2021;48.8199954152;8.5688470621;4834;"Baden-Württemberg, DE";"liss_h";"k-middle-europe"
"Isodontia mexicana";93552959;"https://www.inaturalist.org/observations/93552959";"https://inaturalist-open-data.s3.amazonaws.com/photos/155072925/original.jpeg";"research";"2021-09-03";2021;38.051973;-122.2269839;35;"825 7th Ave, Crockett, CA 94525, USA";"greengras2000";"k-southwestern-u-s-a"
"Isodontia mexicana";94840453;"https://www.inaturalist.org/observations/94840453";"https://inaturalist-open-data.s3.amazonaws.com/photos/157371252/original.jpg";"research";"2021-09-03";2021;45.3465616667;-73.4857783333;8;"Montée Monette, St-Philippe, QC, CA";"hootx3";"k-eastern-canada"
"Isodontia mexicana";93514939;"https://www.inaturalist.org/observations/93514939";"https://inaturalist-open-data.s3.amazonaws.com/photos/155002252/original.jpg";"research";"2021-09-03";2021;42.7569366667;-70.804375;4;"Parker River National Wildlife Refuge, Newbury, MA, US";"snakebird15";"k-northeastern-u-s-a"
"Isodontia mexicana";94321171;"https://www.inaturalist.org/observations/94321171";"https://inaturalist-open-data.s3.amazonaws.com/photos/156451155/original.jpeg";"research";"2021-09-03";2021;47.668865;16.1307016667;NA;"Neunkirchen, Österreich";"waldgeist";"k-middle-europe"
"Isodontia mexicana";277661723;"https://www.inaturalist.org/observations/277661723";"https://static.inaturalist.org/photos/498554537/original.jpeg";"research";"2021-09-03";2021;46.9154333849;15.2200512057;26;"Austria, Styria, Marhof, Garten Renate Jäger";"gernotkunz";"k-middle-europe"
"Isodontia mexicana";93407103;"https://www.inaturalist.org/observations/93407103";"https://static.inaturalist.org/photos/154809830/original.jpeg";"research";"2021-09-02";2021;43.8955555556;-123.1455555556;NA;"Creswell, OR 97426, USA";"rose21";"k-northwestern-u-s-a"
"Isodontia mexicana";93389930;"https://www.inaturalist.org/observations/93389930";"https://inaturalist-open-data.s3.amazonaws.com/photos/154776796/original.jpeg";"research";"2021-09-02";2021;46.8727216667;15.8566866667;NA;"Poppendorf, Österreich";"josef-schmid";"k-middle-europe"
"Isodontia mexicana";94194770;"https://www.inaturalist.org/observations/94194770";"https://inaturalist-open-data.s3.amazonaws.com/photos/156229055/original.jpeg";"research";"2021-09-02";2021;48.1236701186;16.253311985;2;"Kalksburg, Wien, Österreich";"waldgeist";"k-middle-europe"
"Isodontia mexicana";93347037;"https://www.inaturalist.org/observations/93347037";"https://inaturalist-open-data.s3.amazonaws.com/photos/154703307/original.jpeg";"research";"2021-09-02";2021;46.8864785083;15.629133225;NA;"Gemeinde Mitterlabill, Österreich";"werner_schuster";"k-middle-europe"
"Isodontia mexicana";93299016;"https://www.inaturalist.org/observations/93299016";"https://static.inaturalist.org/photos/154613203/original.jpg";"research";"2021-09-01";2021;45.5490910292;-122.8625826169;9;"NW 180th Ct, Portland, OR, US";"jonah_brown1";"k-northwestern-u-s-a"
"Isodontia mexicana";93246008;"https://www.inaturalist.org/observations/93246008";"https://inaturalist-open-data.s3.amazonaws.com/photos/154519395/original.jpg";"research";"2021-09-01";2021;50.1710110323;8.6314443904;4;"Frankfurt-Riedberg, Frankfurt am Main, Deutschland";"uni1ffm";"k-middle-europe"
"Isodontia mexicana";93246495;"https://www.inaturalist.org/observations/93246495";"https://inaturalist-open-data.s3.amazonaws.com/photos/154521260/original.jpeg";"research";"2021-09-01";2021;48.6153526306;-2.0373818874;88;"Ille-et-Vilaine, Bretagne, FR";"carolinedesse";"k-southwestern-europe"
"Isodontia mexicana";93264351;"https://www.inaturalist.org/observations/93264351";"https://inaturalist-open-data.s3.amazonaws.com/photos/154548898/original.jpeg";"research";"2021-08-31";2021;39.8488097054;-86.3297508542;2;"Hendricks County, IN, USA";"evanaturalist";"k-northeastern-u-s-a"
"Isodontia mexicana";93173158;"https://www.inaturalist.org/observations/93173158";"https://inaturalist-open-data.s3.amazonaws.com/photos/154383011/original.jpeg";"research";"2021-08-31";2021;45.9002379568;15.0089477894;8;"8210 Odrga, Slovenia";"amujcinovic";"k-southeastern-europe"
"Isodontia mexicana";93144558;"https://www.inaturalist.org/observations/93144558";"https://static.inaturalist.org/photos/154336341/original.jpeg";"research";"2021-08-31";2021;47.1404067927;7.270091325;325;"2504 Bienne, Suisse";"claudeweyermann";"k-middle-europe"
"Isodontia mexicana";93087343;"https://www.inaturalist.org/observations/93087343";"https://inaturalist-open-data.s3.amazonaws.com/photos/154228822/original.jpeg";"research";"2021-08-30";2021;39.7321335;-104.9601257;125;"1007 York St, Denver, CO 80206, USA";"greengras2000";"k-northwestern-u-s-a"
"Isodontia mexicana";93126140;"https://www.inaturalist.org/observations/93126140";"https://inaturalist-open-data.s3.amazonaws.com/photos/154303363/original.jpeg";"research";"2021-08-30";2021;46.87286;15.855685;NA;"Südoststeiermark, Steiermark, Austria";"josef-schmid";"k-middle-europe"
"Isodontia mexicana";93216232;"https://www.inaturalist.org/observations/93216232";"https://inaturalist-open-data.s3.amazonaws.com/photos/154465221/original.jpeg";"research";"2021-08-30";2021;45.6583722222;-73.7747027778;NA;"De Gaulle / devant l'hôtel de ville de Lorraine, Lorraine, QC J6Z 2W4, Canada";"benoitrenaud";"k-eastern-canada"
"Isodontia mexicana";93514787;"https://www.inaturalist.org/observations/93514787";"https://static.inaturalist.org/photos/155001538/original.jpg";"research";"2021-08-30";2021;43.6829138889;-79.3662083333;NA;"Midtown Toronto, Toronto, ON, Canada";"brent_isojima";"k-eastern-canada"
"Isodontia mexicana";92995632;"https://www.inaturalist.org/observations/92995632";"https://inaturalist-open-data.s3.amazonaws.com/photos/154062373/original.jpg";"research";"2021-08-29";2021;42.5980216667;-81.6170966667;16;"Pioneer Line, West Lorne, ON, CA";"ryanleys";"k-eastern-canada"
"Isodontia mexicana";92991970;"https://www.inaturalist.org/observations/92991970";"https://inaturalist-open-data.s3.amazonaws.com/photos/154051596/original.jpg";"research";"2021-08-29";2021;42.4399850641;-71.2656238324;15;"Lexington, MA, USA";"normlevey";"k-northeastern-u-s-a"
"Isodontia mexicana";151153894;"https://www.inaturalist.org/observations/151153894";"https://static.inaturalist.org/photos/260759737/original.jpg";"research";"2021-08-29";2021;43.984986;0.011111;4681;"Gabarret";"iyptala";"k-southwestern-europe"
"Isodontia mexicana";97709224;"https://www.inaturalist.org/observations/97709224";"https://static.inaturalist.org/photos/162541847/original.jpg";"research";"2021-08-29";2021;44.145725;-94.0092083333;4;"Stoltzman Rd, Mankato, MN, US";"adl3r3";"k-north-central-u-s-a"
"Isodontia mexicana";92917364;"https://www.inaturalist.org/observations/92917364";"https://inaturalist-open-data.s3.amazonaws.com/photos/153920849/original.jpeg";"research";"2021-08-29";2021;45.1946710783;1.138862595;10;"24210 Saint-Rabier, France";"robcrewshole";"k-southwestern-europe"
"Isodontia mexicana";93523479;"https://www.inaturalist.org/observations/93523479";"https://inaturalist-open-data.s3.amazonaws.com/photos/155017245/original.jpg";"research";"2021-08-29";2021;48.22106055;16.3787219333;NA;"Leopoldstadt, 1020 Wien, Österreich";"gertiseiser";"k-middle-europe"
"Isodontia mexicana";94127100;"https://www.inaturalist.org/observations/94127100";"https://inaturalist-open-data.s3.amazonaws.com/photos/156103770/original.jpeg";"research";"2021-08-29";2021;47.7201283333;16.1261816667;NA;"Neunkirchen, Niederösterreich, Austria";"waldgeist";"k-middle-europe"
"Isodontia mexicana";94125379;"https://www.inaturalist.org/observations/94125379";"https://inaturalist-open-data.s3.amazonaws.com/photos/156101545/original.jpeg";"research";"2021-08-29";2021;47.720155;16.1262866667;NA;"Neunkirchen, Niederösterreich, Austria";"waldgeist";"k-middle-europe"
"Isodontia mexicana";92911891;"https://www.inaturalist.org/observations/92911891";"https://inaturalist-open-data.s3.amazonaws.com/photos/153911442/original.jpeg";"research";"2021-08-29";2021;44.2235927405;-76.5106050686;4;"Alwington, Kingston, ON, Canada";"lucaseckert";"k-eastern-canada"
"Isodontia mexicana";93041426;"https://www.inaturalist.org/observations/93041426";"https://static.inaturalist.org/photos/154144882/original.jpeg";"research";"2021-08-29";2021;41.3614596243;2.1580171958;266;"Parc de Montjuïc, Barcelona, Espanya";"llop_astut";"k-southwestern-europe"
"Isodontia mexicana";92852717;"https://www.inaturalist.org/observations/92852717";"https://inaturalist-open-data.s3.amazonaws.com/photos/153805090/original.jpeg";"research";"2021-08-28";2021;47.5575436018;-122.0685781538;1508;"King County, WA, USA";"spinescence";"k-northwestern-u-s-a"
"Isodontia mexicana";92827964;"https://www.inaturalist.org/observations/92827964";"https://inaturalist-open-data.s3.amazonaws.com/photos/153757269/original.jpeg";"research";"2021-08-28";2021;43.1550861111;-75.7360444444;NA;"Lenox, NY 13032, USA";"kimz76";"k-northeastern-u-s-a"
"Isodontia mexicana";92959043;"https://www.inaturalist.org/observations/92959043";"https://inaturalist-open-data.s3.amazonaws.com/photos/153995308/original.jpg";"research";"2021-08-28";2021;42.7472977786;-71.048064227;6;"Haverhill, MA, USA";"davidlarson";"k-northeastern-u-s-a"
"Isodontia mexicana";92830178;"https://www.inaturalist.org/observations/92830178";"https://inaturalist-open-data.s3.amazonaws.com/photos/153761446/original.jpg";"research";"2021-08-28";2021;43.033476884;-76.1399037243;24;"SUNY College of Environmental Science and Forestry, Syracuse, NY, US";"human_landfill";"k-northeastern-u-s-a"
"Isodontia mexicana";93137850;"https://www.inaturalist.org/observations/93137850";"https://static.inaturalist.org/photos/154323235/original.jpeg";"research";"2021-08-28";2021;44.7358269;-63.7928628;9726;"Hammonds Plains, NS, Canada";"kmelville";"k-eastern-canada"
"Isodontia mexicana";93570186;"https://www.inaturalist.org/observations/93570186";"https://inaturalist-open-data.s3.amazonaws.com/photos/155102185/original.jpg";"research";"2021-08-28";2021;52.456736959;13.2997954784;164;"Steglitz-Zehlendorf, Berlin, Germany";"interspecies_society";"k-middle-europe"
"Isodontia mexicana";92914380;"https://www.inaturalist.org/observations/92914380";"https://static.inaturalist.org/photos/153910324/original.jpg";"research";"2021-08-28";2021;41.3581397956;-83.1178664924;8;"Sandusky County Fairgrounds, Fremont, OH 43420, USA";"russell_engelman";"k-northeastern-u-s-a"
