"SampleID";"scientific_name";"latitude";"longitude";"url";"image_url";"observed_on";"positional_accuracy";"year";"species_exp_original";"species_exp";"genus_exp_original";"genus_exp";"family_exp_original";"family_exp";"type";"colour";"interaction"
683;"Isodontia mexicana";44.5621874;-69.65375272;"https://www.inaturalist.org/observations/65076620";"https://inaturalist-open-data.s3.amazonaws.com/photos/104717404/medium.jpg";"24/07/2020";272;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
690;"Isodontia mexicana";45.51255833;-73.89731833;"https://www.inaturalist.org/observations/63394188";"https://inaturalist-open-data.s3.amazonaws.com/photos/101729638/medium.jpg";"29/07/2020";;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
885;"Isodontia mexicana";39.39522698;-94.89027203;"https://www.inaturalist.org/observations/56794387";"https://inaturalist-open-data.s3.amazonaws.com/photos/90532705/medium.jpeg";"22/07/2020";148;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
929;"Isodontia mexicana";50.12461974;8.655609462;"https://www.inaturalist.org/observations/56200330";"https://inaturalist-open-data.s3.amazonaws.com/photos/89545102/medium.jpg";"21/07/2020";33;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
937;"Isodontia mexicana";45.48703337;-122.5711524;"https://www.inaturalist.org/observations/55966016";"https://inaturalist-open-data.s3.amazonaws.com/photos/89148955/medium.jpg";"09/08/2020";31;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
950;"Isodontia mexicana";39.9846;-84.51265833;"https://www.inaturalist.org/observations/55712498";"https://inaturalist-open-data.s3.amazonaws.com/photos/88730393/medium.jpg";"07/08/2020";5;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
963;"Isodontia mexicana";50.12847667;8.65731;"https://www.inaturalist.org/observations/55596399";"https://inaturalist-open-data.s3.amazonaws.com/photos/88540313/medium.jpeg";"06/08/2020";;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
971;"Isodontia mexicana";43.74648221;-79.80415714;"https://www.inaturalist.org/observations/55494192";"https://inaturalist-open-data.s3.amazonaws.com/photos/88369801/medium.jpg";"03/08/2020";2;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
995;"Isodontia mexicana";41.90708823;-72.64543429;"https://www.inaturalist.org/observations/55067318";"https://inaturalist-open-data.s3.amazonaws.com/photos/87657857/medium.jpeg";"01/08/2020";500;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
996;"Isodontia mexicana";42.40313818;-71.19764743;"https://www.inaturalist.org/observations/55064551";"https://inaturalist-open-data.s3.amazonaws.com/photos/87653577/medium.jpg";"01/08/2020";13;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1024;"Isodontia mexicana";43.69819145;-79.2924575;"https://www.inaturalist.org/observations/54375124";"https://inaturalist-open-data.s3.amazonaws.com/photos/86519875/medium.jpg";"25/07/2020";15;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1032;"Isodontia mexicana";47.63657102;9.541891076;"https://www.inaturalist.org/observations/54171208";"https://inaturalist-open-data.s3.amazonaws.com/photos/86180071/medium.jpeg";"24/07/2020";;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1043;"Isodontia mexicana";50.1227338;8.6582298;"https://www.inaturalist.org/observations/53840138";"https://inaturalist-open-data.s3.amazonaws.com/photos/85645296/medium.jpg";"21/07/2020";31;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1055;"Isodontia mexicana";42.414945;-82.214775;"https://www.inaturalist.org/observations/53609856";"https://inaturalist-open-data.s3.amazonaws.com/photos/85272754/medium.jpg";"19/07/2020";8;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1084;"Isodontia mexicana";48.1994199;16.25467512;"https://www.inaturalist.org/observations/52582997";"https://inaturalist-open-data.s3.amazonaws.com/photos/83597464/medium.jpeg";"10/07/2020";8;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1107;"Isodontia mexicana";43.69758149;-79.31261422;"https://www.inaturalist.org/observations/51964792";"https://inaturalist-open-data.s3.amazonaws.com/photos/82585977/medium.jpg";"04/07/2020";1;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1115;"Isodontia mexicana";45.20007058;-76.19383586;"https://www.inaturalist.org/observations/51709230";"https://static.inaturalist.org/photos/82172509/medium.jpg";"02/07/2020";1590;2020;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1266;"Isodontia mexicana";39.31525776;-94.91173088;"https://www.inaturalist.org/observations/95441708";"https://static.inaturalist.org/photos/158443638/medium.jpeg";"22/07/2021";505;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1329;"Isodontia mexicana";44.59027418;-123.2672038;"https://www.inaturalist.org/observations/92983894";"https://inaturalist-open-data.s3.amazonaws.com/photos/154031694/medium.jpeg";"03/08/2021";12;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1430;"Isodontia mexicana";39.5210745;-84.41044623;"https://www.inaturalist.org/observations/90741232";"https://inaturalist-open-data.s3.amazonaws.com/photos/149992820/medium.jpeg";"10/08/2021";;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1458;"Isodontia mexicana";39.52840586;-84.49597997;"https://www.inaturalist.org/observations/90112168";"https://inaturalist-open-data.s3.amazonaws.com/photos/148884267/medium.jpeg";"03/08/2021";;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1478;"Isodontia mexicana";43.02696735;-89.34448502;"https://www.inaturalist.org/observations/89564598";"https://inaturalist-open-data.s3.amazonaws.com/photos/147918100/medium.jpg";"01/08/2021";511;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1539;"Isodontia mexicana";48.23252819;16.34975145;"https://www.inaturalist.org/observations/87623425";"https://inaturalist-open-data.s3.amazonaws.com/photos/144484136/medium.jpeg";"18/07/2021";5;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1548;"Isodontia mexicana";47.62295151;-122.3075409;"https://www.inaturalist.org/observations/87439397";"https://inaturalist-open-data.s3.amazonaws.com/photos/144163864/medium.jpeg";"09/07/2021";40;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1564;"Isodontia mexicana";42.5587914;-71.3549434;"https://www.inaturalist.org/observations/87026255";"https://inaturalist-open-data.s3.amazonaws.com/photos/143461391/medium.jpg";"14/07/2021";;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1639;"Isodontia mexicana";45.42246667;-122.8014694;"https://www.inaturalist.org/observations/85264512";"https://inaturalist-open-data.s3.amazonaws.com/photos/140259368/medium.jpg";"29/06/2021";;2021;"Daucus carota";"Daucus carota";"Daucus";"Daucus";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1316;"Isodontia mexicana";52.45673696;13.29979548;"https://www.inaturalist.org/observations/93570186";"https://inaturalist-open-data.s3.amazonaws.com/photos/155102185/medium.jpg";"28/08/2021";164;2021;"Doellingeria umbellata";"Doellingeria umbellata";"Doellingeria";"Doellingeria";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1;"Isodontia mexicana";41.59874322;13.31779009;"https://www.inaturalist.org/observations/63598093";"https://static.inaturalist.org/photos/102095007/medium.jpeg";"25/08/2007";122;2007;"Echium italicum";"Echium italicum";"Echium";"Echium";"Boraginaceae";"Boraginaceae";"plant_flower";"white";"feeding"
667;"Isodontia mexicana";45.58439096;0.758816041;"https://www.inaturalist.org/observations/66595061";"https://inaturalist-open-data.s3.amazonaws.com/photos/107391044/medium.jpeg";"18/08/2020";4974;2020;"Erica vagans";"Erica vagans";"Erica";"Erica";"Ericaceae";"Ericaceae";"plant_flower";"white";
182;"Isodontia mexicana";46.9613;16.1508;"https://www.inaturalist.org/observations/104979089";"https://inaturalist-open-data.s3.amazonaws.com/photos/176030145/medium.jpeg";"08/06/2018";500;2018;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1152;"Isodontia mexicana";48.39381121;7.918259147;"https://www.inaturalist.org/observations/49374825";"https://inaturalist-open-data.s3.amazonaws.com/photos/78371397/medium.jpeg";"12/06/2020";8;2020;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1438;"Isodontia mexicana";49.40035629;11.17882061;"https://www.inaturalist.org/observations/90667255";"https://inaturalist-open-data.s3.amazonaws.com/photos/149868040/medium.jpeg";"10/08/2021";6;2021;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1507;"Isodontia mexicana";41.14991117;-81.38693333;"https://www.inaturalist.org/observations/88574253";"https://inaturalist-open-data.s3.amazonaws.com/photos/146153413/medium.jpg";"25/07/2021";16;2021;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1512;"Isodontia mexicana";49.41379114;8.66316101;"https://www.inaturalist.org/observations/88503350";"https://inaturalist-open-data.s3.amazonaws.com/photos/146033621/medium.jpg";"24/07/2021";8;2021;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1552;"Isodontia mexicana";50.14727145;8.73962293;"https://www.inaturalist.org/observations/87366766";"https://inaturalist-open-data.s3.amazonaws.com/photos/144034237/medium.jpeg";"16/07/2021";154;2021;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1557;"Isodontia mexicana";41.56621667;-72.0562445;"https://www.inaturalist.org/observations/87218210";"https://static.inaturalist.org/photos/143759041/medium.jpg";"15/07/2021";33;2021;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1591;"Isodontia mexicana";49.50236466;5.863628782;"https://www.inaturalist.org/observations/86383776";"https://inaturalist-open-data.s3.amazonaws.com/photos/142300648/medium.jpeg";"09/07/2021";15;2021;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1602;"Isodontia mexicana";45.01603728;-74.76687458;"https://www.inaturalist.org/observations/85991811";"https://inaturalist-open-data.s3.amazonaws.com/photos/141584501/medium.jpg";"06/07/2021";24;2021;"Erigeron annuus";"Erigeron annuus";"Erigeron";"Erigeron";"Asteraceae";"Asteraceae";"plant_flower";"white/yellow";"feeding"
1148;"Isodontia mexicana";37.80452708;-122.2081624;"https://www.inaturalist.org/observations/49743191";"https://inaturalist-open-data.s3.amazonaws.com/photos/78972551/medium.jpg";"15/06/2020";22;2020;"Eriogonum arborescens";"Eriogonum arborescens";"Eriogonum";"Eriogonum";"Polygonaceae";"Polygonaceae";"plant_flower";"pink";"feeding"
699;"Isodontia mexicana";37.41879833;-122.0746267;"https://www.inaturalist.org/observations/61835711";"https://inaturalist-open-data.s3.amazonaws.com/photos/98995926/medium.jpg";"05/10/2020";;2020;"Eriogonum elatum";"Eriogonum elatum";"Eriogonum";"Eriogonum";"Polygonaceae";"Polygonaceae";"plant_flower";"white/pink";"feeding"
707;"Isodontia mexicana";36.98213333;-122.061305;"https://www.inaturalist.org/observations/60584457";"https://inaturalist-open-data.s3.amazonaws.com/photos/96886479/medium.jpg";"22/09/2020";;2020;"Eriogonum elatum";"Eriogonum elatum";"Eriogonum";"Eriogonum";"Polygonaceae";"Polygonaceae";"plant_flower";"white/pink";"feeding"
1120;"Isodontia mexicana";37.43422;-122.0957533;"https://www.inaturalist.org/observations/51407572";"https://inaturalist-open-data.s3.amazonaws.com/photos/81671405/medium.jpg";"29/06/2020";;2020;"Eriogonum elatum";"Eriogonum elatum";"Eriogonum";"Eriogonum";"Polygonaceae";"Polygonaceae";"plant_flower";"white/pink";"feeding"
1147;"Isodontia mexicana";37.39321787;-122.0991167;"https://www.inaturalist.org/observations/49771268";"https://inaturalist-open-data.s3.amazonaws.com/photos/79016854/medium.jpeg";"15/06/2020";61;2020;"Eriogonum elatum";"Eriogonum elatum";"Eriogonum";"Eriogonum";"Polygonaceae";"Polygonaceae";"plant_flower";"white/pink";"feeding"
955;"Isodontia mexicana";37.44029667;-122.14858;"https://www.inaturalist.org/observations/55653301";"https://inaturalist-open-data.s3.amazonaws.com/photos/88631194/medium.jpg";"06/08/2020";;2020;"Eriogonum giganteum";"Eriogonum giganteum";"Eriogonum";"Eriogonum";"Polygonaceae";"Polygonaceae";"plant_flower";"white/orange";"feeding"
1144;"Isodontia mexicana";37.42162625;-122.1666087;"https://www.inaturalist.org/observations/50225655";"https://inaturalist-open-data.s3.amazonaws.com/photos/79753688/medium.jpg";"19/06/2020";7;2020;"Eriogonum grande";"Eriogonum grande";"Eriogonum";"Eriogonum";"Polygonaceae";"Polygonaceae";"plant_flower";"red";"feeding"
1060;"Isodontia mexicana";50.07072902;14.4200969;"https://www.inaturalist.org/observations/53446921";"https://inaturalist-open-data.s3.amazonaws.com/photos/85008299/medium.jpg";"17/07/2020";4;2020;"Eryngium aquaticum";"Eryngium aquaticum";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
23;"Isodontia mexicana";48.6159659;2.404634708;"https://www.inaturalist.org/observations/69685758";"https://inaturalist-open-data.s3.amazonaws.com/photos/113126155/medium.jpg";"07/09/2013";4;2013;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
646;"Isodontia mexicana";50.15652528;8.835063208;"https://www.inaturalist.org/observations/69472251";"https://inaturalist-open-data.s3.amazonaws.com/photos/112729859/medium.jpg";"06/08/2020";26;2020;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
904;"Isodontia mexicana";48.06426167;16.29317667;"https://www.inaturalist.org/observations/56466648";"https://inaturalist-open-data.s3.amazonaws.com/photos/89988057/medium.jpeg";"14/08/2020";;2020;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
942;"Isodontia mexicana";44.19513643;4.150932269;"https://www.inaturalist.org/observations/55898365";"https://static.inaturalist.org/photos/89037557/medium.jpg";"24/07/2020";31;2020;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
999;"Isodontia mexicana";50.1264376;8.6571934;"https://www.inaturalist.org/observations/54963511";"https://inaturalist-open-data.s3.amazonaws.com/photos/87487891/medium.jpeg";"29/07/2020";;2020;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1013;"Isodontia mexicana";50.12811265;8.657897197;"https://www.inaturalist.org/observations/54615467";"https://inaturalist-open-data.s3.amazonaws.com/photos/86912034/medium.jpeg";"25/07/2020";44;2020;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1014;"Isodontia mexicana";50.12740422;8.659249037;"https://www.inaturalist.org/observations/54614467";"https://inaturalist-open-data.s3.amazonaws.com/photos/86910460/medium.jpg";"25/07/2020";44;2020;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1015;"Isodontia mexicana";50.12738359;8.65907738;"https://www.inaturalist.org/observations/54614111";"https://inaturalist-open-data.s3.amazonaws.com/photos/86909788/medium.jpg";"25/07/2020";34;2020;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1037;"Isodontia mexicana";50.1264376;8.6571934;"https://www.inaturalist.org/observations/54026321";"https://inaturalist-open-data.s3.amazonaws.com/photos/85947202/medium.jpeg";"21/07/2020";;2020;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1194;"Isodontia mexicana";47.4583473;19.11573354;"https://www.inaturalist.org/observations/104360429";"https://inaturalist-open-data.s3.amazonaws.com/photos/174849426/medium.jpeg";"25/07/2021";;2021;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1195;"Isodontia mexicana";47.4583473;19.11573354;"https://www.inaturalist.org/observations/104360428";"https://inaturalist-open-data.s3.amazonaws.com/photos/174849416/medium.jpeg";"25/07/2021";;2021;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
1386;"Isodontia mexicana";50.04132248;14.36444317;"https://www.inaturalist.org/observations/91441598";"https://inaturalist-open-data.s3.amazonaws.com/photos/151246909/medium.jpeg";"15/08/2021";2;2021;"Eryngium campestre";"Eryngium campestre";"Eryngium";"Eryngium";"Apiaceae";"Apiaceae";"plant_flower";"white";"feeding"
